board,wall,uptime_ms,kind,reason,bssid,chan,rssi,value,note
tbeam,2026-08-31 06:20:51,27483889,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=354 ip=1,
tbeam,2026-08-31 06:21:51,27543889,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=414 ip=1,
tbeam,2026-08-31 06:22:51,27603889,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=474 ip=1,
tbeam,2026-08-31 06:23:51,27663889,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=534 ip=1,
tbeam,2026-08-31 06:24:51,27723889,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=594 ip=1,
tbeam,2026-08-31 06:24:53,27726024,drop,,,,,,
tbeam,2026-08-31 06:24:53,27726029,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 06:24:53,27726029,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 06:24:56,27729474,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 06:24:57,27730049,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4025,live
tbeam,2026-08-31 06:25:51,27783891,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=53 ip=1,
tbeam,2026-08-31 06:26:51,27843894,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=113 ip=1,
tbeam,2026-08-31 06:27:51,27903899,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=173 ip=1,
tbeam,2026-08-31 06:28:51,27963900,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=233 ip=1,
tbeam,2026-08-31 06:29:51,28023904,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=293 ip=1,
tbeam,2026-08-31 06:30:51,28083904,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=353 ip=1,
tbeam,2026-08-31 06:31:51,28143908,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=413 ip=1,
tbeam,2026-08-31 06:32:51,28203909,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=473 ip=1,
tbeam,2026-08-31 06:33:51,28263909,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=533 ip=1,
tbeam,2026-08-31 06:34:51,28323914,link,up,5A:AF:97:2E:2B:8B,3,-60,age_s=593 ip=1,
tbeam,2026-08-31 06:34:53,28326870,drop,,,,,,
tbeam,2026-08-31 06:34:53,28326876,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 06:34:53,28326876,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 06:34:57,28330328,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-59,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 06:34:58,28330848,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-59,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=3978,live
tbeam,2026-08-31 06:35:51,28383915,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=53 ip=1,
tbeam,2026-08-31 06:36:51,28443920,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=113 ip=1,
tbeam,2026-08-31 06:37:51,28503922,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=173 ip=1,
tbeam,2026-08-31 06:38:51,28563926,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=233 ip=1,
tbeam,2026-08-31 06:39:51,28623926,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=293 ip=1,
tbeam,2026-08-31 06:40:51,28683931,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=353 ip=1,
tbeam,2026-08-31 06:41:51,28743932,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=413 ip=1,
tbeam,2026-08-31 06:42:51,28803933,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=473 ip=1,
tbeam,2026-08-31 06:43:51,28863937,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=533 ip=1,
tbeam,2026-08-31 06:44:51,28923939,link,up,5A:AF:97:2E:2B:8B,3,-63,age_s=593 ip=1,
tbeam,2026-08-31 06:44:54,28927709,drop,,,,,,
tbeam,2026-08-31 06:44:54,28927713,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 06:44:54,28927714,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-59,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 06:44:58,28931155,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 06:44:58,28931732,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4023,live
tbeam,2026-08-31 06:45:51,28983943,link,up,5A:AF:97:2E:2B:8B,3,-61,age_s=52 ip=1,
tbeam,2026-08-31 06:46:51,29043947,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=112 ip=1,
tbeam,2026-08-31 06:47:51,29103948,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=172 ip=1,
tbeam,2026-08-31 06:48:51,29163953,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=232 ip=1,
tbeam,2026-08-31 06:49:51,29223956,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=292 ip=1,
tbeam,2026-08-31 06:50:51,29283961,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=352 ip=1,
tbeam,2026-08-31 06:51:51,29343966,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=412 ip=1,
tbeam,2026-08-31 06:52:51,29403968,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=472 ip=1,
tbeam,2026-08-31 06:53:51,29463971,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=532 ip=1,
tbeam,2026-08-31 06:54:51,29523973,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=592 ip=1,
tbeam,2026-08-31 06:54:55,29528492,drop,,,,,,
tbeam,2026-08-31 06:54:55,29528497,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 06:54:55,29528498,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 06:54:59,29531946,assoc_connected,0,46:AF:97:2E:2B:86,3,-73,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 06:55:00,29533561,assoc_got_ip,0,46:AF:97:2E:2B:86,3,-73,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=5069,live BSSID_CHANGE
tbeam,2026-08-31 06:55:51,29583976,link,up,46:AF:97:2E:2B:86,3,-73,age_s=50 ip=1,
tbeam,2026-08-31 06:56:51,29643980,link,up,46:AF:97:2E:2B:86,3,-73,age_s=110 ip=1,
tbeam,2026-08-31 06:57:51,29703983,link,up,46:AF:97:2E:2B:86,3,-73,age_s=170 ip=1,
tbeam,2026-08-31 06:58:51,29763983,link,up,46:AF:97:2E:2B:86,3,-73,age_s=230 ip=1,
tbeam,2026-08-31 06:59:51,29823983,link,up,46:AF:97:2E:2B:86,3,-72,age_s=290 ip=1,
tbeam,2026-08-31 07:00:51,29883985,link,up,46:AF:97:2E:2B:86,3,-75,age_s=350 ip=1,
tbeam,2026-08-31 07:01:51,29943986,link,up,46:AF:97:2E:2B:86,3,-74,age_s=410 ip=1,
tbeam,2026-08-31 07:02:51,30003988,link,up,46:AF:97:2E:2B:86,3,-74,age_s=470 ip=1,
tbeam,2026-08-31 07:03:51,30063991,link,up,46:AF:97:2E:2B:86,3,-75,age_s=530 ip=1,
tbeam,2026-08-31 07:04:51,30123993,link,up,46:AF:97:2E:2B:86,3,-74,age_s=590 ip=1,
tbeam,2026-08-31 07:04:56,30129339,drop,,,,,,
tbeam,2026-08-31 07:04:56,30129343,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 07:04:56,30129344,assoc_disconnected,8,46:AF:97:2E:2B:86,3,-73,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 07:05:00,30132804,assoc_connected,0,46:AF:97:2E:2B:86,3,-73,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 07:05:01,30134341,assoc_got_ip,0,46:AF:97:2E:2B:86,3,-72,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=5002,live
tbeam,2026-08-31 07:05:51,30183994,link,up,46:AF:97:2E:2B:86,3,-72,age_s=49 ip=1,
tbeam,2026-08-31 07:06:51,30243994,link,up,46:AF:97:2E:2B:86,3,-72,age_s=109 ip=1,
tbeam,2026-08-31 07:07:51,30303997,link,up,46:AF:97:2E:2B:86,3,-72,age_s=169 ip=1,
tbeam,2026-08-31 07:08:51,30363997,link,up,46:AF:97:2E:2B:86,3,-72,age_s=229 ip=1,
tbeam,2026-08-31 07:09:51,30424001,link,up,46:AF:97:2E:2B:86,3,-72,age_s=289 ip=1,
tbeam,2026-08-31 07:10:51,30484002,link,up,46:AF:97:2E:2B:86,3,-73,age_s=349 ip=1,
tbeam,2026-08-31 07:11:51,30544005,link,up,46:AF:97:2E:2B:86,3,-73,age_s=409 ip=1,
tbeam,2026-08-31 07:12:51,30604007,link,up,46:AF:97:2E:2B:86,3,-72,age_s=469 ip=1,
tbeam,2026-08-31 07:13:51,30664012,link,up,46:AF:97:2E:2B:86,3,-72,age_s=529 ip=1,
tbeam,2026-08-31 07:14:51,30724017,link,up,46:AF:97:2E:2B:86,3,-72,age_s=589 ip=1,
tbeam,2026-08-31 07:14:57,30730233,drop,,,,,,
tbeam,2026-08-31 07:14:57,30730237,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 07:14:57,30730238,assoc_disconnected,8,46:AF:97:2E:2B:86,3,-72,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 07:15:00,30733689,assoc_connected,0,46:AF:97:2E:2B:86,3,-74,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 07:15:02,30735454,assoc_got_ip,0,46:AF:97:2E:2B:86,3,-73,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=5221,live
tbeam,2026-08-31 07:15:51,30784022,link,up,46:AF:97:2E:2B:86,3,-74,age_s=48 ip=1,
tbeam,2026-08-31 07:16:51,30844026,link,up,46:AF:97:2E:2B:86,3,-74,age_s=108 ip=1,
tbeam,2026-08-31 07:17:51,30904026,link,up,46:AF:97:2E:2B:86,3,-73,age_s=168 ip=1,
tbeam,2026-08-31 07:18:51,30964030,link,up,46:AF:97:2E:2B:86,3,-72,age_s=228 ip=1,
tbeam,2026-08-31 07:19:51,31024030,link,up,46:AF:97:2E:2B:86,3,-74,age_s=288 ip=1,
tbeam,2026-08-31 07:20:51,31084031,link,up,46:AF:97:2E:2B:86,3,-75,age_s=348 ip=1,
tbeam,2026-08-31 07:21:51,31144031,link,up,46:AF:97:2E:2B:86,3,-75,age_s=408 ip=1,
tbeam,2026-08-31 07:22:51,31204034,link,up,46:AF:97:2E:2B:86,3,-75,age_s=468 ip=1,
tbeam,2026-08-31 07:23:51,31264034,link,up,46:AF:97:2E:2B:86,3,-75,age_s=528 ip=1,
tbeam,2026-08-31 07:24:51,31324034,link,up,46:AF:97:2E:2B:86,3,-75,age_s=588 ip=1,
tbeam,2026-08-31 07:24:58,31331130,drop,,,,,,
tbeam,2026-08-31 07:24:58,31331135,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 07:24:58,31331136,assoc_disconnected,8,46:AF:97:2E:2B:86,3,-73,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 07:25:01,31334584,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-59,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 07:25:02,31335168,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=4038,live BSSID_CHANGE
tbeam,2026-08-31 07:25:51,31384034,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=48 ip=1,
tbeam,2026-08-31 07:26:51,31444039,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=108 ip=1,
tbeam,2026-08-31 07:27:51,31504044,link,up,5A:AF:97:2E:2B:8B,3,-59,age_s=168 ip=1,
tbeam,2026-08-31 07:28:51,31564047,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=228 ip=1,
tbeam,2026-08-31 07:29:51,31624050,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=288 ip=1,
tbeam,2026-08-31 07:30:51,31684050,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=348 ip=1,
tbeam,2026-08-31 07:31:51,31744053,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=408 ip=1,
tbeam,2026-08-31 07:32:51,31804054,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=468 ip=1,
tbeam,2026-08-31 07:33:51,31864056,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=528 ip=1,
tbeam,2026-08-31 07:34:51,31924057,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=588 ip=1,
tbeam,2026-08-31 07:34:59,31931996,drop,,,,,,
tbeam,2026-08-31 07:34:59,31932002,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 07:34:59,31932002,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 07:35:02,31935440,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 07:35:02,31935589,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=3593,live
tbeam,2026-08-31 07:35:51,31984057,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=48 ip=1,
tbeam,2026-08-31 07:36:51,32044062,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=108 ip=1,
tbeam,2026-08-31 07:37:51,32104064,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=168 ip=1,
tbeam,2026-08-31 07:38:51,32164067,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=228 ip=1,
tbeam,2026-08-31 07:39:51,32224068,link,up,5A:AF:97:2E:2B:8B,3,-56,age_s=288 ip=1,
tbeam,2026-08-31 07:40:51,32284068,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=348 ip=1,
tbeam,2026-08-31 07:41:51,32344070,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=408 ip=1,
tbeam,2026-08-31 07:42:51,32404075,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=468 ip=1,
tbeam,2026-08-31 07:43:51,32464075,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=528 ip=1,
tbeam,2026-08-31 07:44:51,32524079,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=588 ip=1,
tbeam,2026-08-31 07:45:00,32532890,drop,,,,,,
tbeam,2026-08-31 07:45:00,32532896,disconnected,8:ASSOC_LEAVE,,,,,our drop
tbeam,2026-08-31 07:45:00,32532896,assoc_disconnected,8,5A:AF:97:2E:2B:8B,3,-57,auth=7 phy=bgn pmf=0 wpa3=0,cached
tbeam,2026-08-31 07:45:03,32536357,assoc_connected,0,5A:AF:97:2E:2B:8B,3,-58,auth=7 phy=bgn pmf=0 wpa3=0,live
tbeam,2026-08-31 07:45:03,32536884,assoc_got_ip,0,5A:AF:97:2E:2B:8B,3,-56,auth=7 phy=bgn pmf=0 wpa3=0 reconnect_ms=3994,live
tbeam,2026-08-31 07:45:51,32584084,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=47 ip=1,
tbeam,2026-08-31 07:46:51,32644084,link,up,5A:AF:97:2E:2B:8B,3,-58,age_s=107 ip=1,
tbeam,2026-08-31 07:47:51,32704085,link,up,5A:AF:97:2E:2B:8B,3,-57,age_s=167 ip=1,
